korean,actual translation,Google translation,DeepL translation,bleurt_score,comet_score
왜냐하면 저희는 그들이 어디서 시작했는지도 생각안하기때문이죠.,Because we don't consider where they came from.,Because we don't even think about where they started.,,0.6847938895225525,0.8076156377792358
저희가 성장하는 국가들의 대한 이런 바보같은 생각들이 저희가 아르헨티나와 모잠빅 두나라의 최근 50년을 비교했을때 모잠빅이 더 못했다라고 말하게 만드는거죠.,"It's this stupid concept of developing countries that puts us, Argentina and Mozambique together 50 years ago, and says that Mozambique did worse.","It's these foolish ideas about growing countries that lead us to say that when we compare Argentina and Mozambique over the past 50 years, Mozambique did worse.",,0.24483153223991394,0.8134233355522156
우린 이 세계에 대해 조금 더 알아야합니다.,We have to know a little more about the world.,We need to know a little more about this world.,,0.8819199204444885,0.9538875818252563
제 이웃중에 한사람은 200가지의 와인을 알죠.,I have a neighbor who knows 200 types of wine.,One of my neighbors knows 200 types of wine.,,0.6912344694137573,0.931407630443573
모르는게 없어요.,He knows everything.,There's nothing I don't know.,,-0.46254897117614746,0.6404461860656738
"포도의 이름도알고, 온도도알고, 뭐 다 알아요.","He knows the name of the grape, the temperature and everything.","I know the names of grapes, I know the temperature, I know everything.",,0.08573772013187408,0.871723473072052
근데 전 딱 두가지의 종류의 와인밖에 모르죠. 레드와 화이트요.,I only know two types of wine -- red and white.,But I only know two types of wine. Red and white.,,0.8270049095153809,0.9639130234718323
하지만 제 이웃은 두가지 종류의 나라밖에 모릅니다. 산업국가와 개발도상국.,But my neighbor only knows two types of countries -- industrialized and developing.,But my neighbor only knows two types of countries. Industrial countries and developing countries.,,0.5297483801841736,0.9348638653755188
전 200가지를 알죠. 작은 자료들도요.,"And I know 200, I know about the small data.",I know 200 things. Even small data.,,0.2473420351743698,0.80804842710495
당신들도 알죠.,But you can do that.,You know it too.,,-0.22140628099441528,0.6797557473182678
하지만 전 지금 심각해져야 합니다. 어떻게 해야 심각해지죠?,But I have to get serious. And how do you get serious?,But I have to get serious now. How do I get serious?,,0.7040033340454102,0.9331955313682556
파워포인트를 만들어야죠.,"You make a PowerPoint, you know?",I need to make a PowerPoint.,,0.2493734061717987,0.7265499234199524
"오피스 패키지에게 경의를 표합니다, 안그래요?","Homage to the Office package, no?","Hats off to the office package, no?",,-0.7329903841018677,0.7707163691520691
"뭘까요, 뭘까요, 제가 지금 하려고 하는예기가?","What is this, what is this, what am I telling?","What is it, what is it, what am I trying to do now?",,0.0158211812376976,0.727581799030304
제가 말씀드리고있는건 발전엔 많은 범위가 있다는겁니다.,I'm telling you that there are many dimensions of development.,What I'm saying is that there is a lot of scope for development.,,0.4737103581428528,0.8089844584465027
누구나 자기가 좋아하는게 있어요.,Everyone wants your pet thing.,Everyone has something they like.,,-0.4715186357498169,0.780229389667511
만약 당신이 기업이엿다면 마이크로 크레딧(micro-credit)을 좋아했겟죠.,"If you are in the corporate sector, you love micro-credit.","If you're a business, you probably like micro-credit.",,0.09012503921985626,0.8594869375228882
만약 당신이 비정부 기관을 위해 싸우고 있다면 당신은 남녀평등을 좋아하고요.,"If you are fighting in a non-governmental organization, you love equity between gender.","If you are fighting for a non-governmental organization, you like gender equality.",,0.5874301195144653,0.9194243550300598
"혹은 선생님이라면, 당신은 UNESCO 같은 기관을 좋아했겟죠.","Or if you are a teacher, you'll love UNESCO, and so on.","Or if you're a teacher, you might have liked organizations like UNESCO.",,0.13289128243923187,0.8885716795921326
세계의 수준에서 우린 우리것보다 더 많은게 필요합니다.,"On the global level, we have to have more than our own thing.","On a global level, we need more than our own.",,0.7199598550796509,0.8134316205978394
우린 모든게 다 필요하죠.,We need everything.,We need everything.,,1.087637186050415,0.9865699410438538
이것들 모두가 성장에 중요한 역활을 합니다. 특히 가난에서 나온지 얼마 안됬으면 사회복지 쪽으로 가야죠.,"All these things are important for development, especially when you just get out of poverty and you should go towards welfare.","All of these play an important role in growth. Especially if you have just come out of poverty, you should go for social welfare.",,0.6034716367721558,0.8530341386795044
"자, 이제 우리가 생각해봐야할것은 '성장의 목적은 무엇인가' 와 그리고 '성장을 위한 도구는 어떤것이냐' 입니다.","Now, what we need to think about is, what is a goal for development, and what are the means for development?","Now, what we need to think about is ‘what is the purpose of growth?’ and ‘what are the tools for growth?’",,0.4565703868865967,0.8865941762924194
첫번째로 제가 가장 중요한 도구를 정의하겠습니다.,Let me first grade what are the most important means.,"First, let me define the most important tools.",,-0.05969029664993286,0.8659252524375916
"공중보건 교수인 제겐, 경제적 성장이 가장 중요합니다. 왜냐하면 그게 생존의 80%를 설명하니까요","Economic growth to me, as a public-health professor, is the most important thing for development because it explains 80 percent of survival.","As a public health professor, economic growth is of utmost importance to me. Because it accounts for 80% of survival.",,0.5631653070449829,0.8913372755050659
행정. 작동하는 정부를 갔추기위해서. 저게 1850년대 켈리포니아를 재난에서 구했죠.,Governance. To have a government which functions -- that's what brought California out of the misery of 1850.,administration. To have a functioning government. That saved California from disaster in the 1850s.,,0.36371201276779175,0.8444374799728394
정부가 결국 법을 작동하게 만들거든요.,It was the government that made law function finally.,Because the government ultimately makes the law work.,,0.0165041983127594,0.8541058301925659
교육과 인적자원도 중요합니다.,"Education, human resources are important.",Education and human resources are also important.,,0.7726993560791016,0.942469596862793
"보건도 중요하지만, 성장을 위한 큰 도구는 아니죠.","Health is also important, but not that much as a mean.","Health is important, but it is not a big tool for growth.",,-0.08452984690666199,0.8390616774559021
환경도 중요하죠.,Environment is important.,The environment is also important.,,0.71571946144104,0.8896183371543884
"인권도 물론 중요하죠, 하지만 성장엔 큰 영향은 못미쳐요","Human rights is also important, but it just gets one cross.","Of course, human rights are important, but they do not have a significant impact on growth.",,-0.23501433432102203,0.7354355454444885
"이제, 목표는요? 우린 어딜향에 가는겁니까?",Now what about goals? Where are we going toward?,"Now, what is the goal? Where are we going?",,0.6039410829544067,0.9289866089820862
우린 돈에 관심은 없읍니다.,We are not interested in money.,We are not interested in money.,,1.0617024898529053,0.986709713935852
돈이 목표가 아니죠.,Money is not a goal.,Money is not the goal.,,0.941484808921814,0.9656010270118713
"가장 좋은 도구이지만, 목표로선 빵점을 줄꺼에요.","It's the best mean, but I give it zero as a goal.","It's the best tool, but I'll give it a poor rating as a goal.",,-0.166800856590271,0.7401977181434631
"정부. 음, 투표하는게 재미있지만 그것도 목표는 아니죠.","Governance, well it's fun to vote in a little thing, but it's not a goal.","government. Well, voting is fun, but that's not the goal either.",,0.40639805793762207,0.8428694605827332
