korean,actual translation,Google translation,Microsoft translation,DeepL translation,Google translation_bleurt,Google translation_comet,Microsoft translation_bleurt,Microsoft translation_comet,DeepL translation_bleurt,DeepL translation_comet,cosine_Google_translation,cosine_Microsoft_translation,cosine_DeepL_translation,Google translation_bleurt_minmax,Microsoft translation_bleurt_minmax,DeepL translation_bleurt_minmax
철사를 고리 형태로 구부릴 수 있다는 걸 배우거나 본 적이 없습니다.,"No one taught her to bend this into a hook, had shown her how it could happen.",I have never learned or seen that wire can be bent into a loop.,I have never learned or seen that wire can be bent into a ring.,I've never learned or seen that you can bend wire into a ring.,-0.2227913737297058,0.6964548230171204,-0.377964049577713,0.6898068785667419,-0.5297043323516846,0.7024326920509338,0.5065856,0.47892648,0.5080864,0.4828624769139038,0.45636658718466633,0.36859996541867923
하지만 스스로 해낸 겁니다.,But she did it all on her own.,But he did it on his own.,But I did it myself.,But they did it on their own.,-0.0757305771112442,0.8956631422042847,-0.4911200702190399,0.7977864146232605,-0.0006592199206352,0.897788941860199,0.71169615,0.61118937,0.70084274,0.5367021194648905,0.4171276442178312,0.5655081567370639
이런 걸 본 적도 없다는 걸 기억해주세요.,So keep in mind that she's never seen this done.,Please remember that you have never seen anything like this.,Please remember that you have never seen anything like this.,"Remember, you've never seen anything like this before.",-0.1546877175569534,0.8258616328239441,-0.1546877175569534,0.8258616328239441,-0.5260782241821289,0.803941011428833,0.5191513,0.5191513,0.5492383,0.5077955426191659,0.5337917847866309,0.3699495864328703
이거에요.,Right.,This is it.,This is it.,This is it.,-0.3481906950473785,0.6331368684768677,-0.3481906950473785,0.6331368684768677,-0.3481906950473785,0.6331368684768677,0.49823114,0.49823114,0.49823114,0.4369532013549255,0.4666910485233189,0.43615851795302546
네. 그겁니다.,Yeah. All right.,yes. That's it.,"Yes, that's right.",Yep. That's it.,0.3332909047603607,0.7561419606208801,0.674010157585144,0.8485883474349976,0.3535110056400299,0.7617056965827942,0.76889217,0.8103479,0.7974237,0.6864467889213972,0.8211580996777205,0.6973287083219989
바로 이 부분에서 연구자들이 까무라쳤어요.,That's the part where the researchers freak out.,This is exactly where researchers got lost.,This is where the researchers were confused.,That's where the researchers hit the nail on the head.,-0.3961064219474792,0.7154498100280762,0.3631341457366943,0.7978811860084534,-0.8988009095191956,0.7245823740959167,0.45142072,0.7906719,0.65575385,0.41941103057799756,0.7133560929480552,0.23122389346539496
연구하면 할수록 까마귀가 정말 똑똑하다는 걸 알 수 있었습니다.,"So, it turns out we've been finding more and more that crows are really, really intelligent.","The more I studied it, the more I realized that crows are really smart.","The more I studied, the more I realized that crows are really smart.","The more I studied them, the more I realized that crows are really smart.",0.5257370471954346,0.8457764983177185,0.5071823000907898,0.8410159945487976,0.4194520115852356,0.8420335054397583,0.8628268,0.874109,0.8654708,0.756902217949856,0.7633074546267626,0.7218716516538449
까마귀의 뇌는 침팬지의 뇌처럼 잘 균형잡혀 있습니다.,"Their brains are proportionate, in the same proportion as chimpanzee brains are.",The crow's brain is as well-balanced as the chimpanzee's brain.,"The crow's brain is well balanced, like the chimpanzee's brain.","The brain of a crow is well balanced, just like the brain of a chimpanzee.",-0.3791220784187317,0.7158946990966797,-0.4718807935714721,0.7346771359443665,-0.4128375947475433,0.7394164204597473,0.79481745,0.7739687,0.7523496,0.42562907784536924,0.42379921922390174,0.41209723509605645
까마귀의 지능에 대한 여러 종류의 일화가 있습니다.,There are all kinds of anecdotes for different kinds of intelligence they have.,There are many different anecdotes about the intelligence of crows.,There are several kinds of anecdotes about the intelligence of crows.,There are all kinds of anecdotes about the intelligence of crows.,-0.3515886664390564,0.7963029742240906,-0.377189040184021,0.7957528829574585,-0.4312500655651092,0.8122335076332092,0.6196679,0.6327008,0.67250633,0.4357091882029972,0.45663533602565143,0.4052441969690631
한 예로 스웨덴 까마귀들은 낚시꾼이 얼음 구멍에 낚시줄을 드리울 때까지 기다렸다가,"For example, in Sweden, crows will wait for fishermen to drop lines through holes in the ice.","For example, Swedish crows wait for an angler to drop a fishing line into a hole in the ice.","For example, Swedish crows wait for the angler to cast their line in the ice hole.","For example, Swedish crows wait for an angler to cast a line through a hole in the ice, and then they use the",0.5766655206680298,0.8661090135574341,0.1028917878866195,0.8541739583015442,-0.0031992569565773,0.7658487558364868,0.9235189,0.87117743,0.86127293,0.7755473692782945,0.6231122422067693,0.5645627664728371
낚시꾼이 자리를 비우면 날아와서 줄을 끌어올려서 잡힌 물고기나 미끼를 먹는다고 합니다.,"And when the fishermen move off, the crows fly down, reel up the lines, and eat the fish or the bait.","It is said that when the angler is away, they fly in, pull up the line, and eat the fish or bait caught.","It is said that when the fisherman is away, he flies in and pulls up the line to eat the fish or bait he catches.","When the fisherman is away, they fly in, pull up the line, and eat the fish or bait.",0.1480425298213958,0.8041738867759705,-0.0144308507442474,0.7274114489555359,0.2878371477127075,0.8124728798866272,0.7433108,0.7241118,0.76873404,0.6186264960955595,0.582428447390872,0.672885196270737
낚시꾼에게는 무척 성가신 일입니다.,It's pretty annoying for the fishermen.,This is very annoying for anglers.,It's very annoying for anglers.,This is very annoying for anglers.,0.5794097781181335,0.8884899020195007,0.5955761671066284,0.9094123840332032,0.5794097781181335,0.8884899020195007,0.7101418,0.7511382,0.7101418,0.7765520547116584,0.7939596628503677,0.7814072068555317
전혀 다른 예로 수년 전 워싱턴 대학에서 있었던 일입니다. 구내 까마귀 몇 마리를 잡아서 실험을 진행하는 팀이 있었습니다.,"On an entirely different tack, at University of Washington, they, a few years ago, were doing an experiment where they captured some crows on campus.",A completely different example occurred several years ago at the University of Washington. There was a team that captured some crows on the premises and conducted experiments on them.,A completely different example is what happened at the University of Washington many years ago. There was a team that caught a few crows on the premises and conducted an experiment.,A completely different example is something that happened at the University of Washington many years ago. We had a team that was running an experiment with some crows on campus.,0.336121141910553,0.8900052309036255,0.3485499024391174,0.885918915271759,0.2336723357439041,0.8902695178985596,0.9393558,0.91255075,0.9057898,0.6874829519233984,0.7082987368504773,0.6527252989249931
몇몇 학생이 그물로 까마귀 몇 마리를 잡아와서 무게와 크기를 재는 등 귀찮게 하고 다시 풀어주었습니다.,"Some students went out and netted some crows, brought them in, and were -- weighed them, and measured them and whatnot, and then let them back out again.","Some students caught some crows with a net, measured their weight and size, and released them again.","Some students caught a few crows with a net, weighed and sized them, and then released them again.","A few students caught a few crows with a net, weighed and measured them, and released them back into the wild.",0.0813868194818496,0.7927777171134949,0.099204733967781,0.8148748278617859,-0.0210673436522483,0.808284342288971,0.8745137,0.871304,0.8863698,0.5942235301033791,0.6218336880687131,0.5579123456469133
그 후에 발견한 재밌는 점이 그 주 내내 실험을 진행한 학생들이 지나갈 때마다 그 까마귀들이 까악거리며 주변을 맴돌고 귀찮게 굴더라는 겁니다.,"And were entertained to discover that for the rest of the week, these crows, whenever these particular students walked around campus, these crows would caw at them, and run around and make their life kind of miserable.","An interesting thing I discovered after that was that every time the students who were conducting the experiment passed by throughout the week, the crows would caw, hover around, and be annoying.","The funny thing I found after that was that every time the students who conducted the experiment passed by, the crows were wrinkling around and bothering them.","The funny thing I noticed afterward was that throughout that week, whenever the students who were doing the experiment walked by, those crows would cackle and hover around them and bother them.",-0.3167852759361267,0.770527720451355,-0.4488358795642853,0.7403687238693237,-0.1774261891841888,0.7872799038887024,0.86274767,0.85276735,0.8989463,0.448450871556594,0.4317904693693082,0.4997162925185749
그 다음 주에도 이런 일이 계속되자 더 이상 재미있지 않았죠.,They were significantly less entertained when this went on for the next week.,This continued for the next week and it wasn't fun anymore.,"The next week it was going on, and it wasn't fun anymore.","When this continued the following week, it wasn't funny anymore.",-0.19601371884346,0.8344706892967224,-0.2743929028511047,0.7080415487289429,-0.3759941458702087,0.8524071574211121,0.7044679,0.70827734,0.679061,0.4926659010798257,0.4922817978502738,0.4258101996616498
"하지만 까마귀들은 그 다음 달이 되고, 여름 방학이 끝나고,",And the next month. And after summer break.,"But the crows come next month, summer vacation is over,","But the crows are the next month, summer vacation is over,","But the crow flies the next month, and the summer vacation is over,",-1.0614089965820312,0.5565059781074524,-1.1270473003387451,0.4939711391925812,-1.0401430130004885,0.5251241326332092,0.72321475,0.72623897,0.7033169,0.17584065947830288,0.19660811576234635,0.17861700361861532
졸업과 함께 기쁘게 학교를 떠날 때까지도 심지어 졸업 후 돌아왔을 때까지도 그 학생들을 기억했습니다.,"Until they finally graduated and left campus, and -- glad to get away, I'm sure -- came back sometime later, and found the crows still remembered them.",I remembered those students even when I left school happily with graduation and even when I returned after graduation.,"I remembered them until I happily left school with graduation, and even when I returned after graduation.",I remembered them until they happily left school and even when they returned after graduation.,-0.6587979793548584,0.673595130443573,-0.6121772527694702,0.6678285002708435,-0.4371071457862854,0.7291392683982849,0.6661501,0.68130827,0.7349988,0.3232384279729074,0.37514882722780335,0.4030642182760196
